tribunal,codigo_orgao,municipio,uf,nome_orgao,grau,cp_apr_2024,cp_apr_2025,%cp,sus_apr_2024,sus_apr_2025,%sus,cn_12_meses,tbaix_12_meses,desp_12_meses,decinc_12_meses,sentcm_12_meses,sentsm_12_meses,procsm100_apr_2025,conc100_apr_2025,tpsent_12_meses,tpcpl_apr_2025,tc_apr_2025,iad_12_meses
TJSP,85320,CAMPOS DO JORDAO,SP,CEJUSC - PRÉ-PROCESSUAL,G1,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,40.0,100.0,
TJSP,85457,LEME,SP,CEJUSC - PRÉ-PROCESSUAL,G1,3.0,2.0,-33.3,0.0,0.0,,6.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,,40.0,22.0,117.0
TJSP,9935,MOJI MIRIM,SP,03 CUMULATIVA DE MOJI MIRIM,"G1, JE",6.07,5.859,-3.5,1.703,1.922,12.9,2.022,2.245,1.595,11.193,1.43,413.0,1.099,73.0,24.0,40.0,64.0,111.0
TJSP,17578,SAO PAULO,SP,02 FAMILIA SUCESSOES DE BUTANTA,"G1, JE",4.227,4.556,7.8,1.331,1.509,13.4,1.897,1.579,112.0,17.427,1.266,272.0,1.137,96.0,11.0,40.0,66.0,83.0
TJSP,16998,MAIRINQUE,SP,02 CUMULATIVA DE MAIRINQUE,"G1, JE",5.363,5.63,5.0,959.0,1.037,8.1,2.391,1.935,6.827,8.26,1.347,331.0,437.0,10.0,16.0,40.0,70.0,81.0
TJSP,71063,SAO PAULO,SP,3º GRUPO DE CÂMARAS DE DIREITO PRIVADO,G2,110.0,105.0,-4.5,2.0,1.0,-50.0,73.0,80.0,70.0,253.0,2.0,17.0,15.0,11.0,6.0,40.0,57.0,110.0
TJSP,17576,SAO PAULO,SP,02 CIVEL DE BUTANTA,"G1, JE",10.63,10.738,1.0,3.902,3.948,1.2,3.422,3.34,89.0,25.874,2.09,606.0,1.775,164.0,21.0,40.0,67.0,98.0
TJSP,9465,CAMPINAS,SP,03 CRIMINAL DE CAMPINAS,"G1, JE",1.383,1.321,-4.5,294.0,301.0,2.4,477.0,659.0,4.725,1.61,504.0,1.0,392.0,10.0,24.0,40.0,61.0,138.0
TJSP,10649,SAO VICENTE,SP,03 CRIMINAL DE SAO VICENTE,"G1, JE",3.143,3.481,10.8,412.0,447.0,8.5,1.565,1.339,7.721,1.975,625.0,364.0,1.088,8.0,24.0,40.0,69.0,86.0
TJSP,9833,LARANJAL PAULISTA,SP,01 CUMULATIVA DE LARANJAL PAULISTA,"G1, JE",9.711,9.007,-7.2,3.539,3.654,3.2,2.3,2.991,319.0,16.108,2.117,448.0,1.266,41.0,26.0,40.0,64.0,130.0
TJSP,76943,OSASCO,SP,CEJUSC - PRÉ-PROCESSUAL - POSTO AUTONOMISTAS,G1,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,40.0,50.0,100.0
TJSP,9782,JACAREI,SP,02 CRIMINAL DE JACAREI,"G1, JE",2.703,3.109,15.0,403.0,530.0,31.5,1.471,1.26,3.787,7.125,796.0,121.0,736.0,115.0,17.0,40.0,67.0,86.0
TJSP,14173,PORTO FERREIRA,SP,SEF DE PORTO FERREIRA,G1,14.406,11.995,-16.7,10.958,3.973,-63.7,77.0,2.51,6.117,6.093,1.462,7.544,4.878,2.0,82.0,40.0,76.0,3.26
TJSP,85421,GUARUJA,SP,CEJUSC - PRÉ-PROCESSUAL,G1,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,40.0,100.0,
TJSP,9691,IGARAPAVA,SP,01 CUMULATIVA DE IGARAPAVA,"G1, JE",11.472,6.716,-41.5,6.992,2.502,-64.2,1.886,6.715,2.173,5.378,1.675,4.883,981.0,271.0,31.0,40.0,38.0,356.0
TJSP,9817,JUNDIAI,SP,04 CIVEL DE JUNDIAI,"G1, JE",11.139,12.045,8.1,3.9,4.423,13.4,3.409,2.516,15.583,6.8,1.75,470.0,1.18,107.0,22.0,40.0,75.0,74.0
TJSP,10270,SANTOS,SP,02 CIVEL DE SANTOS,"G1, JE",7.9,7.959,0.7,4.112,4.269,3.8,2.29,2.062,1.047,14.499,1.804,242.0,659.0,10.0,21.0,39.0,63.0,90.0
TJSP,9448,CAMPINAS,SP,02 CUMULATIVA DE VILA MIMOSA,"G1, JE",10.032,10.439,4.1,2.151,2.379,10.6,3.293,4.041,6.426,17.214,2.366,535.0,1.606,44.0,16.0,39.0,67.0,123.0
TJSP,9420,ITATINGA,SP,VARA UNICA DE ITATINGA,"G1, JE",6.263,4.08,-34.9,920.0,823.0,-10.5,1.385,3.844,2.708,5.609,970.0,283.0,1.022,112.0,30.0,39.0,46.0,278.0
TJSP,10296,SAO BERNARDO DO CAMPO,SP,03 CRIMINAL DE SAO BERNARDO DO CAMPO,"G1, JE",1.856,1.612,-13.1,384.0,371.0,-3.4,498.0,665.0,1.344,3.524,552.0,3.0,236.0,12.0,28.0,39.0,65.0,134.0
TJSP,10876,CONCHAL,SP,VARA UNICA DE CONCHAL,"G1, JE",10.989,7.93,-27.8,1.608,1.282,-20.3,2.537,5.539,5.386,12.772,4.531,495.0,1.943,123.0,57.0,39.0,55.0,218.0
TJSP,10566,SAO PAULO,SP,02 CIVEL DE CENTRAL,"G1, JE",13.676,14.595,6.7,4.058,4.723,16.4,5.48,4.302,4.508,22.968,3.091,708.0,2.391,113.0,12.0,39.0,70.0,79.0
TJSP,10499,SAO PAULO,SP,02 VARA ESPECIAL INFANCIA JUVENTUDE DE CENTRAL,G1,186.0,397.0,113.4,11.0,6.0,-45.5,435.0,233.0,1.587,607.0,108.0,102.0,103.0,22.0,4.0,39.0,63.0,54.0
TJSP,13865,CRAVINHOS,SP,02 CUMULATIVA DE CRAVINHOS,"G1, JE",11.03,6.939,-37.1,4.386,1.754,-60.0,1.943,5.929,9.412,5.289,1.416,4.081,1.084,17.0,60.0,39.0,46.0,305.0
TJSP,9893,MAUA,SP,04 CIVEL DE MAUA,"G1, JE",4.816,4.947,2.7,1.572,1.707,8.6,2.411,2.148,4.89,5.89,1.295,558.0,904.0,48.0,14.0,39.0,60.0,89.0
TJSP,73920,CARAPICUIBA,SP,CENTRO JUD. DE SOLUCAO DE CONFLITOS E CIDADANIA - CARAPICUIBA,G1,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,39.0,100.0,
TJSP,10750,TUPÃ,SP,01 CIVEL DE TUPA,"G1, JE",9.045,8.216,-9.2,3.9,3.797,-2.6,2.364,3.136,688.0,12.927,1.973,969.0,480.0,278.0,26.0,39.0,58.0,133.0
TJSP,76816,SAO PAULO,SP,BARRA FUNDA - DIPO 3 - SEÇÃO 3.1.2,"G1, JE",464.0,393.0,-15.3,5.0,5.0,0.0,328.0,426.0,574.0,1.245,17.0,9.0,157.0,13.0,6.0,39.0,48.0,130.0
TJSP,10715,TANABI,SP,02 CUMULATIVA DE TANABI,"G1, JE",5.025,4.581,-8.8,1.285,1.276,-0.7,2.149,2.62,4.044,5.149,1.3,791.0,555.0,22.0,36.0,39.0,56.0,122.0
TJSP,9357,BARRA BONITA,SP,02 CUMULATIVA DE BARRA BONITA,"G1, JE",6.626,6.799,2.6,2.285,2.336,2.2,2.254,2.075,1.839,9.419,1.572,273.0,820.0,17.0,24.0,39.0,68.0,92.0
TJSP,9557,DIADEMA,SP,01 CIVEL DE DIADEMA,"G1, JE",5.445,5.628,3.4,1.445,1.553,7.5,3.148,2.807,4.147,14.445,1.571,573.0,1.405,29.0,12.0,39.0,59.0,89.0
TJSP,9742,ITAPIRA,SP,02 CUMULATIVA DE ITAPIRA,"G1, JE",7.143,7.676,7.5,1.181,1.32,11.8,2.654,2.15,14.37,4.805,1.582,292.0,1.521,176.0,20.0,39.0,74.0,81.0
TJSP,10208,SANTA BARBARA D OESTE,SP,01 CIVEL DE SANTA BARBARA D OESTE,"G1, JE",9.984,10.837,8.5,1.665,1.976,18.7,2.91,2.228,4.569,8.002,1.544,565.0,1.272,33.0,24.0,39.0,80.0,77.0
TJSP,9901,MIRACATU,SP,02 CUMULATIVA DE MIRACATU,"G1, JE",2.472,2.427,-1.8,537.0,547.0,1.9,763.0,809.0,1.78,4.303,444.0,110.0,540.0,10.0,35.0,39.0,70.0,106.0
TJSP,10512,SAO PAULO,SP,05 CRIMINAL DE CENTRAL,"G1, JE",3.517,2.205,-37.3,478.0,590.0,23.4,802.0,1.793,10.488,2.375,1.19,3.0,351.0,2.0,29.0,39.0,47.0,224.0
TJSP,9633,GUARA,SP,01 CUMULATIVA DE GUARA,"G1, JE",7.61,7.265,-4.5,1.48,2.887,95.1,2.503,2.868,4.56,9.087,1.57,511.0,1.314,32.0,31.0,39.0,60.0,115.0
TJSP,59796,SAO JOSE DO RIO PRETO,SP,02 TURMA CIVEL DO COLEGIO RECURSAL DA 16 C.J. - SAO JOSE DO RIO PRETO DE SAO JOSE DO RIO PRETO,TR,282.0,41.0,-85.5,233.0,5.0,-97.9,19.0,277.0,161.0,53.0,34.0,0.0,9.0,2.0,29.0,39.0,6.0,1.458
TJSP,10640,SAO SIMAO,SP,VARA UNICA DE SAO SIMAO,"G1, JE",9.983,9.205,-7.8,5.272,4.386,-16.8,2.237,3.062,4.767,13.661,1.828,998.0,1.957,57.0,48.0,39.0,61.0,137.0
TJSP,10697,SUZANO,SP,01 CRIMINAL DE SUZANO,"G1, JE",2.5,2.689,7.6,190.0,191.0,0.5,1.032,921.0,4.282,4.852,659.0,51.0,865.0,8.0,21.0,39.0,73.0,89.0
TJSP,9464,CAMPINAS,SP,02 CRIMINAL DE CAMPINAS,"G1, JE",1.365,1.345,-1.5,326.0,340.0,4.3,457.0,445.0,2.988,1.399,391.0,2.0,320.0,8.0,23.0,39.0,69.0,97.0
TJSP,10433,SAO PAULO,SP,01 FAMILIA SUCESSOES DE LAPA,"G1, JE",3.799,4.066,7.0,596.0,535.0,-10.2,2.444,2.135,12.413,8.01,1.546,398.0,1.076,44.0,12.0,39.0,62.0,87.0
TJSP,9892,MAUA,SP,03 CIVEL DE MAUA,"G1, JE",5.693,5.876,3.2,1.63,1.79,9.8,2.453,2.123,3.044,6.912,1.291,609.0,1.152,15.0,14.0,39.0,66.0,87.0
TJSP,10925,SAO PAULO,SP,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO PUC DE CENTRAL,"G1, JE",1.227,1.379,12.4,291.0,352.0,21.0,781.0,677.0,26.0,2.311,431.0,110.0,444.0,16.0,8.0,39.0,59.0,87.0
TJSP,10565,SAO PAULO,SP,01 CIVEL DE CENTRAL,"G1, JE",16.995,17.642,3.8,6.544,7.137,9.1,5.312,4.145,3.473,24.426,3.024,886.0,1.83,68.0,17.0,39.0,72.0,78.0
TJSP,9848,LIMEIRA,SP,03 CRIMINAL DE LIMEIRA,"G1, JE",2.546,2.392,-6.0,439.0,345.0,-21.4,1.101,1.347,3.775,3.223,669.0,473.0,828.0,7.0,12.0,39.0,60.0,122.0
TJSP,10392,SAO PAULO,SP,02 FAMILIA SUCESSOES DE SANTANA,G1,6.622,7.188,8.5,1.627,1.71,5.1,3.074,2.456,241.0,17.269,1.812,517.0,1.743,3.0,16.0,39.0,69.0,80.0
TJSP,10503,SAO PAULO,SP,02 CIVEL DE NOSSA SENHORA DO O,"G1, JE",10.612,11.677,10.0,2.89,3.419,18.3,3.275,2.311,1.295,21.087,1.897,796.0,1.422,236.0,20.0,39.0,78.0,71.0
TJSP,10803,SAO PAULO,SP,28 CRIMINAL DE CENTRAL,"G1, JE",2.919,2.594,-11.1,639.0,664.0,3.9,739.0,1.035,6.365,2.364,1.012,3.0,812.0,10.0,24.0,39.0,65.0,140.0
TJSP,9503,CARAPICUIBA,SP,01 CRIMINAL DE CARAPICUIBA,"G1, JE",3.577,2.817,-21.2,1.031,977.0,-5.2,1.514,2.16,3.586,6.077,1.143,182.0,495.0,12.0,24.0,39.0,46.0,143.0
TJSP,85562,VINHEDO,SP,CEJUSC - PRE-PROCESSUAL,G1,2.0,2.0,0.0,0.0,0.0,,55.0,55.0,1.0,0.0,0.0,0.0,2.0,0.0,,39.0,4.0,100.0
TJSP,10165,RIBEIRAO PIRES,SP,03 CUMULATIVA DE RIBEIRAO PIRES,"G1, JE",5.97,5.494,-8.0,1.743,1.905,9.3,2.457,2.942,7.828,6.135,1.718,415.0,645.0,14.0,24.0,39.0,55.0,120.0
TJSP,77115,SAO PAULO,SP,00ª CJ - CAPITAL - VARA PLANTÃO - CAPITAL CÍVEL,"G1, JE",1.21,1.167,-3.6,51.0,59.0,15.7,1.328,58.0,32.0,1.693,0.0,9.0,584.0,7.0,0.0,39.0,95.0,4.0
TJSP,16420,CARAGUATATUBA,SP,CRIMINAL DE CARAGUATATUBA,"G1, JE",5.087,4.924,-3.2,1.097,1.495,36.3,1.364,1.657,1.32,7.838,1.158,27.0,1.034,170.0,33.0,39.0,67.0,121.0
TJSP,10671,SOROCABA,SP,03 CIVEL DE SOROCABA,"G1, JE",14.366,15.698,9.3,5.177,5.154,-0.4,3.217,1.863,3.217,8.319,1.496,558.0,1.259,1.522,24.0,39.0,85.0,58.0
TJSP,10297,SAO BERNARDO DO CAMPO,SP,04 CRIMINAL DE SAO BERNARDO DO CAMPO,"G1, JE",1.182,1.059,-10.4,310.0,309.0,-0.3,364.0,474.0,3.566,747.0,320.0,1.0,403.0,1.0,36.0,39.0,61.0,130.0
TJSP,59321,SAO PAULO,SP,12º-GABINETE DE TRABALHO DO DESEMBARGADOR - JOSÉ LUIZ MÔNACO DA SILVA,"G1, JE",6.854,6.808,-0.7,191.0,191.0,0.0,4.0,47.0,30.0,2.0,3.0,0.0,6.439,178.0,126.0,39.0,99.0,1.175
TJSP,10670,SOROCABA,SP,02 CIVEL DE SOROCABA,"G1, JE",14.689,15.451,5.2,4.405,4.823,9.5,3.771,2.989,8.9,8.317,1.988,580.0,1.598,256.0,26.0,39.0,78.0,79.0
TJSP,70911,SAO PAULO,SP,1ª CÂMARA DE DIREITO PÚBLICO,G2,5.75,5.443,-5.3,2.162,1.316,-39.1,6.072,6.483,7.286,5.888,592.0,251.0,1.084,289.0,6.0,39.0,39.0,107.0
TJSP,82522,SAO PAULO,SP,CARTORIO DA DIPO 4 - SECAO 4.1.1,"G1, JE",411.0,314.0,-23.6,8.0,8.0,0.0,514.0,499.0,649.0,1.583,23.0,10.0,127.0,14.0,5.0,39.0,38.0,97.0
TJSP,10252,SANTO ANDRE,SP,INFANCIA JUVENTUDE DE SANTO ANDRE,"G1, JE",1.612,1.94,20.3,100.0,115.0,15.0,1.202,936.0,2.787,2.709,576.0,343.0,874.0,16.0,7.0,39.0,66.0,78.0
TJSP,10593,SAO PAULO,SP,29 CIVEL DE CENTRAL,"G1, JE",15.599,17.249,10.6,7.787,8.28,6.3,5.166,3.414,8.632,28.021,2.911,697.0,2.32,89.0,12.0,38.0,72.0,66.0
TJSP,71069,SAO PAULO,SP,9º GRUPO DE CÂMARAS DE DIREITO PRIVADO,G2,38.0,47.0,23.7,0.0,0.0,,31.0,24.0,28.0,112.0,0.0,6.0,9.0,6.0,7.0,38.0,66.0,77.0
TJSP,76923,LIMEIRA,SP,CEJUSC - POSTO IRACEMAPOLIS - LIMEIRA,G1,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,38.0,100.0,
TJSP,9635,GUARARAPES,SP,01 CUMULATIVA DE GUARARAPES,"G1, JE",6.825,5.436,-20.4,1.514,1.412,-6.7,2.365,4.086,2.485,9.535,2.307,1.969,1.379,79.0,36.0,38.0,50.0,173.0
TJSP,10579,SAO PAULO,SP,15 CIVEL DE CENTRAL,"G1, JE",10.56,11.262,6.6,1.062,1.828,72.1,5.292,4.614,2.715,44.317,3.365,1.095,1.413,86.0,18.0,38.0,67.0,87.0
TJSP,10590,SAO PAULO,SP,26 CIVEL DE CENTRAL,"G1, JE",11.47,13.156,14.7,5.294,5.881,11.1,5.171,3.378,1.036,33.039,3.052,833.0,2.229,59.0,7.0,38.0,68.0,65.0
TJSP,9898,MIGUELOPOLIS,SP,01 CUMULATIVA DE MIGUELOPOLIS,"G1, JE",9.58,6.059,-36.8,4.008,1.251,-68.8,2.302,5.243,11.031,6.626,2.126,447.0,673.0,21.0,30.0,38.0,48.0,228.0
TJSP,9788,JACUPIRANGA,SP,02 CUMULATIVA DE JACUPIRANGA,"G1, JE",7.861,6.412,-18.4,2.595,1.602,-38.3,1.495,3.019,5.646,3.406,1.273,292.0,1.461,22.0,36.0,38.0,61.0,202.0
TJSP,10571,SAO PAULO,SP,07 CIVEL DE CENTRAL,"G1, JE",14.182,15.132,6.7,5.307,5.895,11.1,5.448,4.287,10.824,15.783,3.087,959.0,1.701,117.0,14.0,38.0,68.0,79.0
TJSP,85467,MATAO,SP,CEJUSC - PRÉ-PROCESSUAL,G1,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,38.0,100.0,
TJSP,10632,SAO ROQUE,SP,01 CIVEL DE SAO ROQUE,"G1, JE",7.144,8.03,12.4,983.0,1.034,5.2,2.434,1.566,1.64,9.851,1.023,997.0,703.0,56.0,23.0,38.0,82.0,64.0
TJSP,82173,PEDREIRA,SP,SETOR DE EXECUCOES FISCAIS DE PEDREIRA,G1,6.165,5.982,-3.0,49.0,61.0,24.5,78.0,986.0,3.929,1.329,882.0,109.0,3.541,36.0,106.0,38.0,86.0,1.264
TJSP,10280,SANTOS,SP,12 CIVEL DE SANTOS,"G1, JE",6.384,6.555,2.7,2.469,2.792,13.1,2.233,1.988,2.188,11.028,1.457,220.0,578.0,40.0,20.0,38.0,65.0,89.0
TJSP,9753,ITAQUAQUECETUBA,SP,02 CRIMINAL DE ITAQUAQUECETUBA,"G1, JE",3.629,3.71,2.2,536.0,958.0,78.7,1.673,1.628,8.504,2.975,989.0,181.0,767.0,8.0,21.0,38.0,63.0,97.0
TJSP,82523,SAO PAULO,SP,CARTORIO DA DIPO 4 - SECAO 4.1.2,"G1, JE",383.0,338.0,-11.7,9.0,14.0,55.6,533.0,414.0,692.0,1.417,22.0,4.0,127.0,13.0,4.0,38.0,44.0,78.0
TJSP,9934,MOJI MIRIM,SP,02 CUMULATIVA DE MOJI MIRIM,"G1, JE",9.175,7.138,-22.2,2.078,2.122,2.1,2.118,5.894,2.838,10.999,1.988,322.0,1.374,106.0,28.0,38.0,46.0,278.0
TJSP,17581,SAO PAULO,SP,03 FAMILIA SUCESSOES DE NOSSA SENHORA DO O,G1,5.242,5.525,5.4,451.0,514.0,14.0,1.977,1.72,6.193,5.198,1.395,513.0,1.136,114.0,22.0,38.0,74.0,87.0
TJSP,11744,BATATAIS,SP,VARA CRIMINAL DE BATATAIS,"G1, JE",4.314,4.106,-4.8,232.0,315.0,35.8,977.0,1.217,1.722,4.522,1.092,95.0,1.118,108.0,36.0,38.0,76.0,125.0
TJSP,10164,RIBEIRAO PIRES,SP,02 CUMULATIVA DE RIBEIRAO PIRES,"G1, JE",7.848,8.262,5.3,1.548,1.629,5.2,2.155,1.795,4.32,3.124,1.529,265.0,1.327,35.0,30.0,38.0,79.0,83.0
TJSP,9924,MOGI DAS CRUZES,SP,02 CRIMINAL DE MOGI DAS CRUZES,"G1, JE",1.536,1.541,0.3,561.0,579.0,3.2,419.0,434.0,53.0,3.285,397.0,16.0,486.0,6.0,21.0,38.0,69.0,104.0
TJSP,10918,SAO JOSE DOS CAMPOS,SP,INFANCIA JUVENTUDE DE SAO JOSE DOS CAMPOS,G1,2.241,2.614,16.6,3.0,2.0,-33.3,1.285,920.0,8.258,2.616,482.0,237.0,1.151,6.0,12.0,38.0,74.0,72.0
TJSP,10426,SAO PAULO,SP,INFANCIA JUVENTUDE DE JABAQUARA,G1,1.173,1.317,12.3,2.0,3.0,50.0,671.0,481.0,3.596,403.0,219.0,56.0,388.0,21.0,14.0,38.0,73.0,72.0
TJSP,71072,SAO PAULO,SP,12º GRUPO DE CÂMARAS DE DIREITO PRIVADO,G2,36.0,41.0,13.9,0.0,0.0,,27.0,21.0,29.0,95.0,1.0,17.0,6.0,4.0,4.0,38.0,66.0,78.0
TJSP,10380,SAO MIGUEL ARCANJO,SP,VARA UNICA DE SAO MIGUEL ARCANJO,"G1, JE",10.349,7.692,-25.7,2.045,1.287,-37.1,2.081,4.694,2.524,11.239,1.926,2.311,1.266,43.0,36.0,38.0,58.0,226.0
TJSP,16271,PINDAMONHANGABA,SP,CRIMINAL DE PINDAMONHANGABA,"G1, JE",5.777,6.248,8.2,1.623,2.045,26.0,1.782,1.627,4.746,6.849,1.036,207.0,1.106,27.0,34.0,38.0,72.0,91.0
TJSP,10600,SAO PAULO,SP,36 CIVEL DE CENTRAL,"G1, JE",14.337,15.815,10.3,6.076,6.327,4.1,4.962,3.122,2.298,27.558,2.178,635.0,1.985,115.0,14.0,38.0,75.0,63.0
TJSP,9260,AGUDOS,SP,JUIZADO ESPECIAL CIVEL CRIM. DE AGUDOS,"G1, JE",1.953,1.844,-5.6,488.0,71.0,-85.5,1.648,1.797,417.0,6.205,1.191,541.0,465.0,3.0,28.0,38.0,50.0,109.0
TJSP,10529,SAO PAULO,SP,22 CRIMINAL DE CENTRAL,"G1, JE",1.356,1.25,-7.8,409.0,451.0,10.3,686.0,880.0,4.844,3.324,857.0,8.0,178.0,3.0,12.0,38.0,48.0,128.0
TJSP,76866,CAMPINAS,SP,CEJUSC (PRE-PROCESSUAL),G1,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,38.0,100.0,
TJSP,9482,CANANEIA,SP,VARA UNICA DE CANANEIA,"G1, JE",12.899,12.421,-3.7,4.757,2.33,-51.0,1.193,1.693,3.576,6.496,1.038,5.324,2.914,55.0,46.0,38.0,86.0,142.0
TJSP,17573,SAO PAULO,SP,01 FAMILIA SUCESSOES DE BUTANTA,G1,4.116,4.379,6.4,707.0,724.0,2.4,2.021,1.639,139.0,18.247,1.156,427.0,1.247,100.0,12.0,38.0,69.0,81.0
TJSP,73951,ITAPETININGA,SP,CENTRO JUD. DE SOLUCAO DE CONFLITOS E CIDADANIA - ITAPETININGA,G1,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,38.0,100.0,
TJSP,9819,JUNDIAI,SP,06 CIVEL DE JUNDIAI,"G1, JE",10.317,12.257,18.8,2.188,2.206,0.8,3.421,1.522,3.606,12.231,1.737,590.0,2.797,207.0,24.0,38.0,87.0,44.0
TJSP,10513,SAO PAULO,SP,06 CRIMINAL DE CENTRAL,"G1, JE",2.921,2.42,-17.2,904.0,908.0,0.4,852.0,1.325,5.782,3.485,1.183,11.0,372.0,22.0,28.0,38.0,53.0,156.0
TJSP,10387,SAO PAULO,SP,06 CIVEL DE SANTANA,"G1, JE",14.813,15.758,6.4,5.481,6.277,14.5,4.481,3.356,477.0,25.478,2.324,1.052,1.345,212.0,20.0,38.0,74.0,75.0
TJSP,9276,AMPARO,SP,02 CUMULATIVA DE AMPARO,"G1, JE",7.502,7.693,2.5,1.177,1.299,10.4,2.42,2.163,6.734,5.123,1.675,328.0,1.127,39.0,23.0,38.0,75.0,89.0
TJSP,9669,GUARULHOS,SP,04 CRIMINAL DE GUARULHOS,"G1, JE",1.116,1.067,-4.4,384.0,353.0,-8.1,436.0,503.0,3.954,1.796,419.0,0.0,190.0,29.0,21.0,38.0,59.0,115.0
TJSP,10415,SAO PAULO,SP,01 CRIMINAL DE SANTO AMARO,"G1, JE",2.731,2.409,-11.8,1.405,1.12,-20.3,734.0,1.075,6.75,1.093,1.093,3.0,627.0,26.0,41.0,38.0,55.0,146.0
TJSP,9570,DOIS CORREGOS,SP,01 CUMULATIVA DE DOIS CORREGOS,"G1, JE",7.516,7.23,-3.8,2.304,2.049,-11.1,1.787,2.181,2.271,5.447,1.593,542.0,1.567,98.0,51.0,38.0,70.0,122.0
TJSP,74635,RIBEIRAO PRETO,SP,SETOR DAS EXECUÇÕES FISCAIS DE RIBEIRAO PRETO,G1,45.923,50.855,10.7,1.3,820.0,-36.9,9.642,10.327,658.0,12.465,3.397,4.88,35.725,19.0,135.0,38.0,83.0,107.0
TJSP,10581,SAO PAULO,SP,17 CIVEL DE CENTRAL,"G1, JE",15.594,16.645,6.7,6.298,6.956,10.4,4.807,3.636,774.0,28.253,3.428,882.0,1.761,39.0,15.0,38.0,73.0,76.0
TJSP,74727,OSASCO,SP,VARA PLANTÃO DA 04ª C J - OSASCO,"G1, JE",983.0,1.081,10.0,358.0,512.0,43.0,1.234,8.0,8.0,1.094,0.0,1.0,266.0,4.0,0.0,38.0,99.0,1.0
TJSP,9463,CAMPINAS,SP,01 CRIMINAL DE CAMPINAS,"G1, JE",1.134,1.105,-2.6,310.0,293.0,-5.5,469.0,480.0,3.333,1.209,439.0,5.0,259.0,4.0,24.0,38.0,63.0,102.0
TJSP,10505,SAO PAULO,SP,01 FAMILIA SUCESSOES DE NOSSA SENHORA DO O,G1,5.307,5.391,1.6,485.0,617.0,27.2,1.884,1.815,3.537,8.104,1.58,468.0,950.0,69.0,26.0,38.0,72.0,96.0
TJSP,85530,SANTO ANDRE,SP,CEJUSC - PRE-PROCESSUAL,G1,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,38.0,100.0,
TJSP,17582,SAO PAULO,SP,04 CIVEL DE NOSSA SENHORA DO O,"G1, JE",10.67,11.876,11.3,2.645,2.968,12.2,3.025,1.865,545.0,13.579,1.322,976.0,1.902,340.0,23.0,38.0,83.0,62.0
TJSP,10575,SAO PAULO,SP,11 CIVEL DE CENTRAL,"G1, JE",8.289,9.154,10.4,689.0,1.426,107.0,5.714,4.697,31.652,32.623,3.323,1.038,1.254,68.0,12.0,38.0,62.0,82.0
TJSP,9423,BRAGANCA PAULISTA,SP,03 CIVEL DE BRAGANCA PAULISTA,"G1, JE",7.317,7.941,8.5,1.911,2.26,18.3,3.487,2.807,4.649,5.804,1.882,547.0,1.223,54.0,15.0,38.0,67.0,80.0
TJSP,73981,MOGI GUAÇU,SP,CENTRO JUD. DE SOLUCAO DE CONFLITOS E CIDADANIA - MOJI GUACU,G1,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,38.0,100.0,
TJSP,10586,SAO PAULO,SP,22 CIVEL DE CENTRAL,"G1, JE",15.566,17.377,11.6,6.157,6.664,8.2,4.914,2.822,3.113,17.112,2.165,705.0,2.071,729.0,17.0,38.0,79.0,57.0
TJSP,9672,GUARULHOS,SP,JURI DE GUARULHOS,"G1, JE",541.0,522.0,-3.5,152.0,148.0,-2.6,147.0,190.0,1.042,1.344,102.0,67.0,122.0,3.0,16.0,38.0,66.0,129.0
TJSP,10592,SAO PAULO,SP,28 CIVEL DE CENTRAL,"G1, JE",15.556,17.26,11.0,8.005,8.348,4.3,5.467,3.775,1.659,49.644,3.166,929.0,2.262,49.0,11.0,38.0,70.0,69.0
TJSP,82278,SAO PEDRO,SP,SEF DE SÃO PEDRO,G1,33.058,34.032,2.9,47.0,54.0,14.9,8.718,8.356,2.274,2.801,1.309,12.687,32.76,5.0,24.0,38.0,80.0,96.0
TJSP,9717,Embu-Guaçu,SP,VARA UNICA DE EMBU-GUACU,"G1, JE",114.251,29.804,-73.9,3.754,1.762,-53.1,4.125,91.97,12.293,11.868,5.658,86.202,17.754,2.108,89.0,38.0,23.0,2.23
